i,d,STTi,STTid,Gi,TTd,l.t,DG,HLi,Emerge,RanCrust,RanWat
11,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
12,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
13,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
14,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
15,9,50.0,71.158,0,0,0,0,1,0,0.9,0.15
16,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
17,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
18,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
19,9,80.0,71.158,0,0,0,0,1,0,0.9,0.1
20,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
21,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
22,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
23,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
24,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
25,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
26,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
27,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
28,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
29,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
30,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
31,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
32,9,350.0,71.158,0,0,0,0,1,0,0.9,0.3
33,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
34,9,350.0,71.158,0,0,0,0,1,0,0.9,0.3
35,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.15
36,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
37,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
38,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
39,9,250.0,71.158,0,0,0,0,1,0,0.9,0.25
40,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
41,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
42,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
43,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
44,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
45,9,180.0,71.158,0,0,0,0,1,0,0.9,0.2
46,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
47,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
48,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
49,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
50,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
51,9,180.0,41.1275,0,0,0,0,1,0,0.9,0.3
52,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
53,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
54,9,350.0,71.158,0,0,0,0,1,0,0.9,0.3
55,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
56,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
57,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
58,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
59,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
60,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
61,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
62,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
63,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
64,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
65,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
66,9,120.0,71.158,0,0,0,0,1,0,0.9,0.1
67,9,20.0,71.158,0,0,0,0,1,0,0.9,0.25
68,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
69,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
70,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
71,9,120.0,71.158,0,0,0,0,1,0,0.9,0.1
72,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
73,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
74,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
75,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
76,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
77,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
78,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
79,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
80,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
81,9,80.0,71.158,0,0,0,0,1,0,0.9,0.1
82,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
83,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
84,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
85,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
86,9,50.0,71.158,0,0,0,0,1,0,0.9,0.15
87,9,120.0,71.158,0,0,0,0,1,0,0.9,0.1
88,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
89,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
90,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
91,9,10.0,71.158,0,0,0,0,1,0,0.9,0.3
92,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
93,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
94,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
95,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
96,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
97,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
98,9,80.0,71.158,0,0,0,0,1,0,0.9,0.1
99,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
100,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
101,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
102,9,120.0,71.158,0,0,0,0,1,0,0.9,0.15
103,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
104,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
105,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
106,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
107,9,180.0,5.995,0,0,0,0,1,0,0.9,0.3
108,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
109,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
110,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
111,9,80.0,5.995,0,0,0,0,1,0,0.9,0.3
112,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
113,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
114,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
115,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
116,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
117,9,80.0,71.158,0,0,0,0,1,0,0.9,0.1
118,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
119,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
120,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
121,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
122,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
123,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
124,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
125,9,120.0,71.158,0,0,0,0,1,0,0.9,0.08
126,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
127,9,350.0,71.158,0,0,0,0,1,0,0.9,0.3
128,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
129,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
130,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
131,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
132,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
133,9,50.0,14.239,0,0,0,0,1,0,0.9,0.3
134,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
135,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
136,9,250.0,71.158,0,0,0,0,1,0,0.9,0.2
137,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
138,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
139,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
140,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
141,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
142,9,80.0,5.995,0,0,0,0,1,0,0.9,0.3
143,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
144,9,120.0,5.995,0,0,0,0,1,0,0.9,0.3
145,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
146,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
147,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
148,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
149,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
150,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
151,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
152,9,50.0,71.158,0,0,0,0,1,0,0.9,0.25
153,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
154,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
155,9,250.0,32.944,0,0,0,0,1,0,0.9,0.25
156,9,50.0,5.995,0,0,0,0,1,0,0.9,0.3
157,9,250.0,71.158,0,0,0,0,1,0,0.9,0.1
158,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.2
159,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
160,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
161,9,80.0,71.158,0,0,0,0,1,0,0.9,0.15
162,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
163,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
164,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
165,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
166,9,500.0,71.158,0,0,0,0,1,0,0.9,0.3
167,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
168,9,50.0,71.158,0,0,0,0,1,0,0.9,0.15
169,9,99999.0,71.158,0,0,0,0,1,0,0.9,0.3
170,9,180.0,71.158,0,0,0,0,1,0,0.9,0.2
171,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
172,9,180.0,71.158,0,0,0,0,1,0,0.9,0.2
173,9,500.0,71.158,0,0,0,0,1,0,0.9,0.3
174,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
175,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
176,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
177,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
178,9,80.0,71.158,0,0,0,0,1,0,0.9,0.25
179,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
180,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
181,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
182,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
183,9,50.0,71.158,0,0,0,0,1,0,0.9,0.3
184,9,180.0,71.158,0,0,0,0,1,0,0.9,0.3
185,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
186,9,350.0,71.158,0,0,0,0,1,0,0.9,0.2
187,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
188,9,180.0,71.158,0,0,0,0,1,0,0.9,0.25
189,9,250.0,71.158,0,0,0,0,1,0,0.9,0.3
190,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
191,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
192,9,80.0,59.015,0,0,0,0,1,0,0.9,0.25
193,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
194,9,80.0,71.158,0,0,0,0,1,0,0.9,0.3
195,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
196,9,120.0,71.158,0,0,0,0,1,0,0.9,0.3
197,9,80.0,71.158,0,0,0,0,1,0,0.9,0.2
198,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
199,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
200,9,120.0,71.158,0,0,0,0,1,0,0.9,0.25
1,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
2,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
3,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
4,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
5,10,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
6,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
7,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
8,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
9,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
10,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
11,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
12,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
13,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
14,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
15,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.15
16,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
17,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
18,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
19,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
20,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
21,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
22,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
23,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
24,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
25,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
26,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
27,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
28,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
29,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
30,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
31,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
32,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
33,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
34,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
35,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.15
36,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
37,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
38,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
39,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.25
40,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
41,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
42,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
43,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
44,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
45,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.2
46,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
47,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
48,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
49,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
50,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
51,10,180.0,41.1275,0,0,0,0,1,0,0.9,0.3
52,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
53,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
54,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
55,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
56,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
57,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
58,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
59,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
60,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
61,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
62,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
63,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
64,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
65,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
66,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
67,10,20.0,74.2705,0,0,0,0,1,0,0.9,0.25
68,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
69,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
70,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
71,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
72,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
73,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
74,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
75,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
76,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
77,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
78,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
79,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
80,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
81,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
82,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
83,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
84,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
85,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
86,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.15
87,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.1
88,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
89,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
90,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
91,10,10.0,74.2705,0,0,0,0,1,0,0.9,0.3
92,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
93,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
94,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
95,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
96,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
97,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
98,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
99,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
100,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
101,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
102,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.15
103,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
104,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
105,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
106,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
107,10,180.0,5.995,0,0,0,0,1,0,0.9,0.3
108,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
109,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
110,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
111,10,80.0,5.995,0,0,0,0,1,0,0.9,0.3
112,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
113,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
114,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
115,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
116,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
117,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.1
118,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
119,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
120,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
121,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
122,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
123,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
124,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
125,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.08
126,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
127,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.3
128,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
129,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
130,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
131,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
132,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
133,10,50.0,14.239,0,0,0,0,1,0,0.9,0.3
134,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
135,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
136,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.2
137,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
138,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
139,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
140,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
141,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
142,10,80.0,5.995,0,0,0,0,1,0,0.9,0.3
143,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
144,10,120.0,5.995,0,0,0,0,1,0,0.9,0.3
145,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
146,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
147,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
148,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
149,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
150,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
151,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
152,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.25
153,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
154,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
155,10,250.0,32.944,0,0,0,0,1,0,0.9,0.25
156,10,50.0,5.995,0,0,0,0,1,0,0.9,0.3
157,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.1
158,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.2
159,10,120.0,71.158,0,0,0,0,1,0,0.9,0.25
160,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
161,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.15
162,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
163,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
164,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
165,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
166,10,500.0,74.2705,0,0,0,0,1,0,0.9,0.3
167,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
168,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.15
169,10,99999.0,74.2705,0,0,0,0,1,0,0.9,0.3
170,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.2
171,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
172,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.2
173,10,500.0,74.2705,0,0,0,0,1,0,0.9,0.3
174,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
175,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
176,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
177,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
178,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.25
179,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
180,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
181,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
182,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
183,10,50.0,74.2705,0,0,0,0,1,0,0.9,0.3
184,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.3
185,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
186,10,350.0,74.2705,0,0,0,0,1,0,0.9,0.2
187,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
188,10,180.0,74.2705,0,0,0,0,1,0,0.9,0.25
189,10,250.0,74.2705,0,0,0,0,1,0,0.9,0.3
190,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
191,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
192,10,80.0,59.015,0,0,0,0,1,0,0.9,0.25
193,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
194,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.3
195,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
196,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.3
197,10,80.0,74.2705,0,0,0,0,1,0,0.9,0.2
198,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
199,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
200,10,120.0,74.2705,0,0,0,0,1,0,0.9,0.25
1,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
2,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
3,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
4,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
5,11,99999.0,59.015,0,0,0,0,1,0,0.9,0.3
6,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
7,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
8,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
9,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.1
10,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
11,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
12,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
13,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
14,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
15,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.15
16,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
17,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
18,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
19,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.1
20,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
21,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
22,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.3
23,11,99999.0,78.4135,0,0,0,0,1,0,0.9,0.3
24,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
25,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
26,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.3
27,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
28,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
29,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.3
30,11,180.0,78.4135,0,0,0,0,1,0,0.9,0.3
31,11,250.0,78.4135,0,0,0,0,1,0,0.9,0.3
32,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
33,11,50.0,78.4135,0,0,0,0,1,0,0.9,0.25
34,11,350.0,78.4135,0,0,0,0,1,0,0.9,0.3
35,11,99999.0,74.2705,0,0,0,0,1,0,0.9,0.15
36,11,120.0,78.4135,0,0,0,0,1,0,0.9,0.25
37,11,80.0,78.4135,0,0,0,0,1,0,0.9,0.25
